YESSE,DELTA,WRI,+1,FB,Warri Hub
YEWA SHENDAM,PLATEAU,JOS,+2,FI,Jos Hub
YIDEBA,GOMBE,GOM,+1,FD,Gombe Hub
YIKPATA,KWARA,ILR,+1,FD,Ilorin Hub
YOKOKO,TARABA,JAL,+2,FZ2,
YORROW,TARABA,JAL,+1,FD,
YUSUFFARI,YOBE,DAM,+2,FE,
ZAGON KATAF,KADUNA,KAD,+2,FH,Kaduna Hub
ZAKI,BAUCHI,BAU,+1,FZ6,Bauchi Hub
ZAKIRAI,KANO,KAN,+1,FB,Kano Hub
ZAMBUK,GOMBE,GOM,+1,FM,Gombe Hub
ZANGODAURA,KATSINA,KAS,+1,FE,Kano Hub
ZARAMA,BAYELSA,YEN,+1,FH,PH Hub
ZARIA,KADUNA,KAD,0,DIRECT,Kaduna Hub
ZING,TARABA,JAL,+1,FD,
ZONKWA,KADUNA,KAD,+2,FH,Kaduna Hub
ZUBA,FCT,ABV,0,FB,Abuja Hub
ZUBA JUNCTION,NIGER,MNA,0,FB,Minna Hub
ZUNGERU,NIGER,MNA,+1,FC,Minna Hub
ZURMI,ZAMFARA,GUS,+1,FZ5,Gusau Hub
ZURU,KEBBI,BKK,+2,FZ6,
